0	0.2		0.2		0.2		0.2		0.2		0
1	0.20035		0.19966		0.20005		0.20013		0.1998		0
2	0.20086		0.19926		0.20006		0.20026		0.19956		0
3	0.20153		0.19879		0.20004		0.20039		0.19925		0
4	0.20243		0.19822		0.19998		0.20051		0.19885		0
5	0.20367		0.19753		0.19987		0.2006		0.19833		0
6	0.20545		0.19665		0.19965		0.20062		0.19763		0
7	0.20799		0.19551		0.19928		0.20055		0.19668		0
8	0.21116		0.19412		0.1988		0.20045		0.19548		0
9	0.21447		0.19256		0.19835		0.2005		0.19412		0
10	0.21775		0.19083		0.19798		0.20087		0.19258		0
11	0.2209		0.18884		0.19773		0.20174		0.1908		0
12	0.22382		0.18655		0.19753		0.20342		0.18869		0
13	0.22653		0.18392		0.19724		0.20604		0.18626		0
14	0.22935		0.18109		0.19679		0.20915		0.18362		0
15	0.23263		0.17813		0.19617		0.21221		0.18085		0
16	0.23642		0.17508		0.19542		0.21509		0.17799		0
17	0.24042		0.172		0.19463		0.21785		0.1751		0
18	0.24438		0.16893		0.19391		0.22055		0.17224		0
19	0.24825		0.16586		0.19334		0.22317		0.16938		0
20	0.25197		0.16279		0.19303		0.22567		0.16653		0
21	0.25546		0.15971		0.19317		0.228		0.16368		0
22	0.25863		0.1566		0.19385		0.23011		0.16081		0
23	0.26157		0.1535		0.19485		0.2321		0.15797		0
24	0.26439		0.15046		0.19585		0.23407		0.15522		0
25	0.2671		0.14748		0.1968		0.23607		0.15255		0
26	0.26969		0.14456		0.19767		0.2381		0.14998		0
27	0.27213		0.14169		0.19847		0.24018		0.14752		0
28	0.27443		0.13888		0.1992		0.24231		0.14519		0
29	0.27657		0.13613		0.19986		0.24445		0.14299		0
30	0.27857		0.13344		0.20048		0.24657		0.14094		0
31	0.28044		0.13083		0.20106		0.24862		0.13906		0
32	0.28219		0.12828		0.20162		0.2506		0.13731		0
33	0.28383		0.1258		0.2022		0.25251		0.13566		0
34	0.28537		0.12339		0.20279		0.25437		0.13408		0
35	0.28683		0.12105		0.20342		0.25616		0.13254		0
36	0.2882		0.11878		0.2041		0.2579		0.13102		0
37	0.28948		0.11656		0.20484		0.25958		0.12953		0
38	0.29068		0.11441		0.20563		0.26121		0.12807		0
39	0.2918		0.11232		0.20645		0.26279		0.12663		0
40	0.29285		0.11029		0.20729		0.26433		0.12523		0
41	0.29386		0.10832		0.20812		0.26584		0.12386		0
42	0.29481		0.10641		0.20894		0.26731		0.12252		0
43	0.29571		0.10455		0.20975		0.26877		0.12121		0
44	0.29657		0.10275		0.21055		0.2702		0.11994		0
45	0.29737		0.101		0.21133		0.2716		0.11871		0
46	0.29814		0.099294		0.21209		0.27297		0.11751		0
47	0.29886		0.09764		0.21285		0.27431		0.11634		0
48	0.29953		0.096033		0.21359		0.27563		0.11521		0
49	0.30015		0.094471		0.21432		0.27693		0.11412		0
50	0.30074		0.092952		0.21505		0.27821		0.11305		0
51	0.30129		0.091476		0.21576		0.27946		0.11202		0
52	0.3018		0.09004		0.21647		0.28068		0.11101		0
53	0.30226		0.088643		0.21718		0.28189		0.11002		0
54	0.30269		0.087284		0.21789		0.28307		0.10906		0
55	0.30308		0.08596		0.2186		0.28424		0.10812		0
56	0.30345		0.084672		0.2193		0.28538		0.1072		0
57	0.30378		0.083417		0.22002		0.2865		0.10629		0
58	0.30407		0.082194		0.22074		0.2876		0.1054		0
59	0.30432		0.081003		0.22147		0.28869		0.10452		0
60	0.30454		0.079841		0.22221		0.28975		0.10365		0
61	0.30474		0.078708		0.22297		0.29079		0.1028		0
62	0.3049		0.077603		0.22375		0.2918		0.10195		0
63	0.30501		0.076525		0.22455		0.29279		0.10112		0
64	0.30509		0.075473		0.22538		0.29376		0.10029		0
65	0.30512		0.074446		0.22625		0.2947		0.099478		0
66	0.30513		0.073443		0.22715		0.29561		0.098673		0
67	0.3051		0.072463		0.22808		0.29648		0.097876		0
68	0.30502		0.071506		0.22906		0.29733		0.097088		0
69	0.3049		0.070571		0.23008		0.29814		0.09631		0
70	0.30474		0.069657		0.23113		0.29893		0.09554		0
71	0.30456		0.068764		0.23221		0.29969		0.09478		0
72	0.30435		0.067891		0.2333		0.30043		0.094028		0
73	0.30411		0.067037		0.23441		0.30115		0.093287		0
74	0.30385		0.066203		0.23553		0.30186		0.092556		0
75	0.30357		0.065387		0.23665		0.30255		0.091834		0
76	0.30328		0.064589		0.23778		0.30323		0.091122		0
77	0.30298		0.063809		0.23891		0.30389		0.09042		3
78	0.30265		0.063046		0.24004		0.30454		0.089728		3
79	0.3023		0.062299		0.24117		0.30518		0.089045		3
80	0.30194		0.061567		0.24231		0.30581		0.088372		3
81	0.30157		0.060852		0.24345		0.30642		0.087709		3
82	0.30119		0.060151		0.24459		0.30701		0.087055		3
83	0.30078		0.059465		0.24574		0.3076		0.08641		3
84	0.30036		0.058793		0.24689		0.30818		0.085776		3
85	0.29993		0.058135		0.24804		0.30874		0.085151		3
86	0.29949		0.057491		0.2492		0.30928		0.084535		3
87	0.29904		0.056859		0.25036		0.30982		0.083929		3
88	0.29857		0.056241		0.25152		0.31034		0.083334		3
89	0.29808		0.055634		0.25268		0.31085		0.082748		3
90	0.29759		0.05504		0.25385		0.31135		0.082172		3
91	0.29709		0.054457		0.25502		0.31183		0.081606		3
92	0.29658		0.053886		0.25619		0.3123		0.081051		3
93	0.29605		0.053326		0.25736		0.31275		0.080506		3
94	0.29551		0.052777		0.25854		0.3132		0.079973		3
95	0.29477		0.052335		0.25957		0.31387		0.079455		3
96	0.29405		0.051886		0.26061		0.31452		0.07893		3
97	0.29332		0.051445		0.26166		0.31515		0.078425		3
98	0.29257		0.051012		0.2627		0.31578		0.077938		3
99	0.29182		0.050586		0.26374		0.31638		0.077467		3
100	0.29106		0.050167		0.26478		0.31698		0.077013		3
101	0.2903		0.049756		0.26582		0.31755		0.076577		3
102	0.28954		0.049352		0.26685		0.3181		0.076161		3
103	0.28876		0.048956		0.26788		0.31864		0.075766		3
104	0.28796		0.04856		0.2689		0.31919		0.075394		3
105	0.28714		0.048159		0.26989		0.31976		0.075043		3
106	0.28608		0.047898		0.27066		0.32061		0.074743		3
107	0.28506		0.047591		0.27139		0.32153		0.074418		3
108	0.28406		0.047284		0.27209		0.32241		0.07415		3
109	0.28308		0.046974		0.27275		0.32327		0.073932		3
110	0.28223		0.046683		0.27347		0.32382		0.073797		3
111	0.28141		0.04643		0.27412		0.32431		0.073731		3
112	0.28051		0.046158		0.2746		0.32507		0.07366		3
113	0.27971		0.045882		0.27507		0.32575		0.073594		3
114	0.279		0.045609		0.27552		0.32633		0.073539		3
115	0.27838		0.045343		0.27596		0.32682		0.073496		3
116	0.27785		0.045083		0.27638		0.32723		0.073461		3
117	0.27739		0.04484		0.27676		0.32758		0.073435		3
118	0.27698		0.044627		0.27708		0.32789		0.073415		3
119	0.27665		0.044418		0.27736		0.32819		0.073388		3
120	0.27639		0.044219		0.27759		0.32845		0.07336		3
121	0.2762		0.044016		0.27776		0.32869		0.073331		3
122	0.2761		0.043821		0.27789		0.32889		0.073301		3
123	0.27607		0.043627		0.27798		0.32905		0.073271		3
124	0.27607		0.043437		0.27805		0.3292		0.073241		3
125	0.27607		0.043247		0.27812		0.32935		0.073211		3
126	0.27611		0.043061		0.27817		0.32948		0.073183		3
127	0.27619		0.042876		0.2782		0.32958		0.073155		3
128	0.27631		0.042695		0.27821		0.32966		0.073127		3
129	0.27648		0.042513		0.27818		0.32973		0.073097		3
130	0.27669		0.042336		0.27813		0.32977		0.073066		3
131	0.27688		0.042165		0.27807		0.32985		0.073035		3
132	0.27706		0.041986		0.278		0.32994		0.073004		3
133	0.27724		0.041809		0.27793		0.33005		0.072973		3
134	0.27742		0.041627		0.27785		0.33017		0.072938		3
135	0.2776		0.041448		0.27778		0.33026		0.072904		3
136	0.27779		0.041273		0.27772		0.33035		0.07287		3
137	0.27797		0.041099		0.27767		0.33042		0.072837		3
138	0.27815		0.040922		0.27764		0.33049		0.072803		3
139	0.27832		0.040749		0.27761		0.33055		0.072769		3
140	0.27847		0.04058		0.27758		0.33064		0.072732		3
141	0.2786		0.040407		0.27757		0.33073		0.072692		3
142	0.27871		0.04024		0.27757		0.33083		0.07265		3
143	0.27874		0.040076		0.27756		0.33102		0.072601		3
144	0.27874		0.0399		0.27757		0.33123		0.072553		3
145	0.27876		0.039723		0.27759		0.33143		0.072504		3
146	0.2788		0.039545		0.27763		0.33157		0.072457		3
147	0.27886		0.039371		0.27769		0.33167		0.072412		3
148	0.27895		0.039196		0.27776		0.33173		0.072369		3
149	0.27913		0.038973		0.27793		0.33166		0.072311		3
150	0.27937		0.038716		0.27813		0.33158		0.072205		3
151	0.27964		0.03846		0.27837		0.33141		0.07211		3
152	0.27992		0.038208		0.27862		0.33122		0.072032		3
153	0.2802		0.037957		0.27886		0.33101		0.071964		3
154	0.28048		0.037708		0.2791		0.33081		0.071903		3
155	0.28076		0.03746		0.27933		0.3306		0.071847		3
156	0.28116		0.037216		0.27969		0.33013		0.071802		3
157	0.28159		0.036975		0.28007		0.32962		0.071757		3
158	0.28203		0.03671		0.28046		0.3291		0.071699		3
159	0.28248		0.036448		0.28086		0.32857		0.071641		3
160	0.28293		0.036193		0.28124		0.32805		0.071589		3
161	0.28336		0.035942		0.28163		0.32753		0.071539		3
162	0.28379		0.035697		0.282		0.32702		0.07149		3
163	0.28436		0.035455		0.28251		0.32623		0.071446		3
164	0.28492		0.035217		0.28301		0.32544		0.071403		3
165	0.28548		0.034985		0.2835		0.32468		0.07136		3
166	0.28601		0.034755		0.28398		0.32394		0.071318		3
167	0.28653		0.034531		0.28443		0.32323		0.071277		3
168	0.28703		0.034311		0.28487		0.32256		0.071236		3
169	0.28749		0.034097		0.28527		0.32195		0.071196		3
170	0.28792		0.033887		0.28563		0.3214		0.071155		3
171	0.28832		0.033679		0.28596		0.32092		0.071112		3
172	0.28868		0.033475		0.28626		0.32052		0.071067		3
173	0.28899		0.033274		0.2865		0.32022		0.071021		3
174	0.28925		0.033077		0.28669		0.32001		0.070971		3
175	0.28945		0.032883		0.28683		0.31991		0.070919		3
176	0.28961		0.032692		0.28693		0.31991		0.070864		3
177	0.28973		0.032505		0.28698		0.31997		0.070808		3
178	0.28984		0.032323		0.28702		0.32006		0.070752		3
179	0.28994		0.032144		0.28705		0.32017		0.070696		3
180	0.29001		0.032008		0.28706		0.32027		0.070651		3
181	0.2901		0.031868		0.28708		0.32037		0.07059		3
182	0.29018		0.031732		0.28709		0.32046		0.070537		3
183	0.29026		0.031599		0.28711		0.32055		0.070488		3
184	0.29034		0.03147		0.28712		0.32064		0.070443		3
185	0.29041		0.031344		0.28713		0.32072		0.070399		3
186	0.29049		0.031221		0.28713		0.3208		0.070358		3
187	0.29056		0.0311		0.28714		0.32088		0.070318		3
188	0.29064		0.030982		0.28714		0.32096		0.070279		3
189	0.29071		0.030867		0.28715		0.32104		0.070241		3
190	0.29078		0.030753		0.28715		0.32112		0.070203		3
191	0.29082		0.030693		0.28714		0.32117		0.070177		3
