0	0.2		0.2		0.2		0.2		0.2		0
1	0.1997		0.19996		0.20009		0.20018		0.20007		3
2	0.1994		0.19988		0.20019		0.20039		0.20014		3
3	0.19907		0.1998		0.2003		0.20063		0.2002		3
4	0.19871		0.19969		0.20042		0.20091		0.20026		3
5	0.19832		0.19957		0.20056		0.20124		0.20031		3
6	0.19788		0.19942		0.20072		0.20163		0.20034		3
7	0.1974		0.19924		0.2009		0.20211		0.20035		3
8	0.19685		0.19901		0.20111		0.20271		0.20033		3
9	0.1962		0.1987		0.20137		0.20348		0.20024		3
10	0.19544		0.19829		0.20167		0.20452		0.20007		3
11	0.19449		0.19772		0.20205		0.206		0.19975		3
12	0.19326		0.19688		0.2025		0.20817		0.19919		3
13	0.19168		0.1957		0.203		0.21134		0.19828		3
14	0.18976		0.19419		0.20353		0.21545		0.19707		3
15	0.18764		0.1925		0.20401		0.22014		0.1957		3
16	0.18543		0.19075		0.20439		0.22515		0.19429		3
17	0.18318		0.18899		0.20467		0.23028		0.19289		3
18	0.1809		0.18724		0.20487		0.2355		0.19151		3
19	0.17858		0.18549		0.20498		0.24081		0.19014		3
20	0.17625		0.18375		0.20501		0.24621		0.18878		3
21	0.17389		0.18202		0.20497		0.25171		0.18741		3
22	0.17152		0.18029		0.20485		0.2573		0.18603		3
23	0.16913		0.17856		0.20468		0.26299		0.18464		3
24	0.16674		0.1768		0.20446		0.26878		0.18323		3
25	0.16433		0.17501		0.20418		0.27465		0.18183		3
26	0.16192		0.17319		0.20387		0.2806		0.18042		3
27	0.15951		0.17132		0.20352		0.28662		0.17904		3
28	0.15708		0.16942		0.20314		0.29267		0.17769		3
29	0.15464		0.16748		0.20274		0.29875		0.1764		3
30	0.1522		0.16549		0.20231		0.3048		0.1752		3
31	0.14975		0.16345		0.20184		0.31078		0.17417		3
32	0.14728		0.16138		0.20131		0.31663		0.1734		3
33	0.14481		0.15925		0.20068		0.32225		0.17301		3
34	0.14233		0.15709		0.19993		0.32761		0.17304		3
35	0.13988		0.15491		0.19911		0.3328		0.1733		3
36	0.13745		0.15275		0.19825		0.33797		0.17359		3
37	0.13507		0.1506		0.19736		0.34314		0.17384		3
38	0.13272		0.14848		0.19646		0.34829		0.17405		3
39	0.13041		0.14638		0.19557		0.35344		0.1742		3
40	0.12814		0.14431		0.19469		0.35855		0.1743		3
41	0.12591		0.14226		0.19386		0.36362		0.17435		3
42	0.12371		0.14023		0.19311		0.36861		0.17433		3
43	0.12155		0.13822		0.19251		0.37345		0.17426		3
44	0.11943		0.13624		0.19217		0.37806		0.1741		3
45	0.11733		0.13428		0.19223		0.38231		0.17385		3
46	0.11527		0.13232		0.19289		0.38602		0.1735		3
47	0.11324		0.13039		0.19412		0.38921		0.17304		3
48	0.11125		0.1285		0.19556		0.39215		0.17253		3
49	0.10932		0.12666		0.19702		0.395		0.172		3
50	0.10743		0.12488		0.19847		0.39776		0.17145		3
51	0.10559		0.12316		0.19991		0.40045		0.17088		3
52	0.10381		0.12149		0.20136		0.40305		0.1703		3
53	0.10206		0.11988		0.20281		0.40555		0.1697		3
54	0.10037		0.11834		0.20425		0.40796		0.16908		3
55	0.098714		0.11686		0.20571		0.41026		0.16846		3
56	0.097107		0.11546		0.20715		0.41246		0.16783		3
57	0.095544		0.11414		0.2086		0.41453		0.16719		3
58	0.094025		0.11291		0.21006		0.41645		0.16655		3
59	0.09255		0.1118		0.21153		0.41822		0.1659		3
60	0.091121		0.11081		0.213		0.41981		0.16526		3
61	0.089736		0.10996		0.21447		0.42121		0.16462		3
62	0.088396		0.10925		0.21595		0.42241		0.16399		3
63	0.087098		0.10865		0.21744		0.42343		0.16338		3
64	0.085836		0.10812		0.21896		0.4243		0.16278		3
65	0.08461		0.10762		0.22052		0.42505		0.16221		3
66	0.083415		0.10713		0.2221		0.4257		0.16166		3
67	0.08225		0.10665		0.22372		0.42624		0.16114		3
68	0.081115		0.10617		0.2254		0.42665		0.16067		3
69	0.080009		0.10569		0.22712		0.42692		0.16026		3
70	0.078931		0.10522		0.22888		0.42704		0.15993		3
71	0.077882		0.10474		0.23068		0.42699		0.1597		3
72	0.076861		0.10427		0.23252		0.42674		0.15962		3
73	0.07587		0.1038		0.23437		0.42623		0.15973		3
74	0.074908		0.10333		0.23622		0.42547		0.16008		3
75	0.073974		0.10287		0.23806		0.42447		0.16064		3
76	0.073064		0.10241		0.23989		0.42331		0.16133		3
77	0.072176		0.10195		0.24173		0.42207		0.16208		3
78	0.071307		0.10149		0.24358		0.42078		0.16284		3
79	0.070456		0.10103		0.24545		0.41945		0.16361		3
80	0.069623		0.10058		0.24733		0.41809		0.16438		3
81	0.068807		0.10012		0.24923		0.41671		0.16514		3
82	0.068008		0.099662		0.25113		0.41529		0.16591		3
83	0.067224		0.099206		0.25306		0.41384		0.16667		3
84	0.066456		0.09875		0.25499		0.41237		0.16744		3
85	0.065702		0.098295		0.25693		0.41087		0.1682		3
86	0.064963		0.09784		0.25889		0.40935		0.16896		3
87	0.064238		0.097384		0.26085		0.40781		0.16972		3
88	0.063526		0.096929		0.26282		0.40625		0.17047		3
89	0.062827		0.096473		0.26481		0.40466		0.17123		3
90	0.062141		0.096018		0.2668		0.40306		0.17198		3
91	0.061466		0.095561		0.2688		0.40145		0.17272		3
92	0.060803		0.095103		0.2708		0.39984		0.17346		3
93	0.060152		0.094646		0.27281		0.3982		0.1742		3
94	0.05951		0.094187		0.27481		0.39656		0.17493		3
95	0.059021		0.094044		0.27651		0.39485		0.17557		3
96	0.05852		0.093853		0.27826		0.39317		0.1762		3
97	0.058024		0.093656		0.27998		0.39151		0.17684		3
98	0.057534		0.093457		0.28169		0.38985		0.17746		3
99	0.057049		0.093252		0.2834		0.38821		0.17808		3
100	0.056569		0.093044		0.2851		0.38659		0.1787		3
101	0.056094		0.09283		0.28677		0.38501		0.17929		3
102	0.055624		0.092611		0.28843		0.38346		0.17988		3
103	0.055158		0.092386		0.29007		0.38194		0.18045		3
104	0.054686		0.092126		0.29168		0.38051		0.181		3
105	0.054197		0.091798		0.29325		0.37924		0.18151		3
106	0.053922		0.091979		0.29442		0.37764		0.18203		3
107	0.053573		0.09195		0.29565		0.37641		0.18241		3
108	0.053216		0.091877		0.29684		0.37522		0.18284		3
109	0.052846		0.091745		0.29801		0.37414		0.18326		3
110	0.052482		0.091596		0.29914		0.37312		0.18366		3
111	0.052157		0.091433		0.30019		0.3722		0.18402		3
112	0.051803		0.091142		0.30124		0.37149		0.18433		3
113	0.051436		0.090805		0.30227		0.37088		0.18461		3
114	0.051069		0.090456		0.30328		0.3703		0.1849		3
115	0.050708		0.09011		0.30425		0.36976		0.18518		3
116	0.050351		0.089766		0.30519		0.36925		0.18544		3
117	0.050017		0.089471		0.30607		0.36875		0.1857		3
118	0.049725		0.089277		0.30686		0.36822		0.18592		3
119	0.049437		0.089079		0.3076		0.36776		0.18612		3
120	0.04916		0.0889		0.30828		0.36735		0.18631		3
121	0.048875		0.088675		0.30891		0.36707		0.18647		3
122	0.048598		0.08846		0.30948		0.36685		0.18661		3
123	0.048321		0.088228		0.31001		0.36672		0.18672		3
124	0.048047		0.087997		0.31051		0.36662		0.18683		3
125	0.047774		0.08777		0.31101		0.3665		0.18694		3
126	0.047506		0.087547		0.31151		0.36639		0.18705		3
127	0.047238		0.087319		0.312		0.3663		0.18714		3
128	0.046974		0.087094		0.31247		0.36624		0.18723		3
129	0.046707		0.086848		0.31291		0.36624		0.1873		3
130	0.046447		0.086614		0.31332		0.36626		0.18736		3
131	0.046199		0.086414		0.31375		0.36621		0.18743		3
132	0.04594		0.086181		0.31423		0.36613		0.18753		3
133	0.045687		0.085958		0.31473		0.36598		0.18764		3
134	0.045429		0.085718		0.31526		0.36583		0.18776		3
135	0.045178		0.085493		0.3158		0.36563		0.18789		3
136	0.044934		0.085282		0.31634		0.3654		0.18804		3
137	0.044695		0.085089		0.31694		0.36506		0.18822		3
138	0.044457		0.0849		0.31763		0.36457		0.18844		3
139	0.044229		0.084739		0.31841		0.36393		0.18869		3
140	0.044012		0.084617		0.31926		0.36312		0.18898		3
141	0.043794		0.084488		0.32019		0.36222		0.1893		3
142	0.043589		0.084399		0.32118		0.36118		0.18965		3
143	0.043395		0.084343		0.32217		0.36008		0.19002		3
144	0.043183		0.084227		0.32319		0.35899		0.19041		3
145	0.042967		0.084097		0.32426		0.35788		0.1908		3
146	0.04275		0.083958		0.32536		0.35675		0.19118		3
